Team,Pays,_,Nom_URL,Nom,Poste,Age,Date de naissance,Taille,Poids,JIFF,Contrat,Durée,Autres,TABLE
Provence Rugby,France,,https://www.allrugby.com/joueurs/matteo-ceccarelli-18182.html,Mattéo CECCARELLI,Centre,20,/04/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Provence Rugby,France,,https://www.allrugby.com/joueurs/tom-frelaut-21231.html,Tom FRÉLAUT,Centre,17,/01/2008,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Provence Rugby,France,,https://www.allrugby.com/joueurs/valentin-ibanez-18181.html,Valentin IBANEZ,Centre,20,/01/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Provence Rugby,France,,https://www.allrugby.com/joueurs/nicolas-magimel-21167.html,Nicolas MAGIMEL,Ailier,19,/01/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Provence Rugby,France,,https://www.allrugby.com/joueurs/paul-cellio-18086.html,Paul CELLIO,Ailier,19,/09/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/dominic-robertson-mccoy-4796.html,Dominic ROBERTSON-MCCOY,Pilier,31,10/11/1993,,122,NON JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/giorgi-kartvelishvili-7835.html,Giorgi KARTVELISHVILI,Pilier,33,10/12/1991,,130,NON JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/gymael-jean-jacques-5201.html,Gymaël JEAN-JACQUES,Pilier,27,09/09/1998,,108,JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/irakli-mchedlidze-12267.html,Irakli MTCHEDLIDZE,Pilier,24,01/03/2001,,117,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/mirian-burduli-5429.html,Mirian BURDULI,Pilier,34,06/01/1991,,118,NON JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Afrique du sud,,https://www.allrugby.com/joueurs/robert-rodgers-8658.html,Robbie RODGERS,Pilier,24,18/06/2001,,115,JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Tonga,,https://www.allrugby.com/joueurs/wesley-tapueluelu-8778.html,Wesley TAPUELUELU,Pilier,25,03/12/1999,,126,JIFF,PRO,2026,JOKER (8),TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/basa-khonelidze-12268.html,Basa KHONELIDZE,Talonneur,22,19/09/2003,,107,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/luka-nioradze-8108.html,Luka NIORADZE,Talonneur,26,06/04/1999,,106,JIFF Formé(8),PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Irlande,,https://www.allrugby.com/joueurs/ronan-loughnane-11821.html,Ronan LOUGHNANE,Talonneur,24,15/04/2001,,103,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/koen-bloemen-6973.html,Koen BLOEMEN,2ème ligne,27,13/05/1998,,108,JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/mael-perrin-16346.html,Maël PERRIN,2ème ligne,21,02/06/2004,,118,JIFF,ESPOIR,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/martial-rolland-6950.html,Martial ROLLAND,2ème ligne,27,17/08/1998,,120,JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/mehdi-slamani-13250.html,Mehdi SLAMANI,2ème ligne,23,19/12/2001,,131,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Tonga,,https://www.allrugby.com/joueurs/mosa-ati-moala-9780.html,Mosa'ati MOALA,2ème ligne,24,19/09/2001,,130,JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/skip-jongejan-12068.html,Skip JONGEJAN,2ème ligne,22,11/01/2003,,105,JIFF,ESPOIR,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Afrique du sud,,https://www.allrugby.com/joueurs/abongile-nonkontwana-7068.html,Abongile NONKONTWANA,3ème ligne,30,10/04/1995,,125,NON JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/aleksandre-burduli-11975.html,Aleksandre BURDULI,3ème ligne,23,12/02/2002,,104,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/didier-tison-2546.html,Didier TISON,3ème ligne,31,14/10/1993,,105,JIFF,PRO,2028,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Irlande,,https://www.allrugby.com/joueurs/eoghan-masterson-3444.html,Eoghan MASTERSON,3ème ligne,32,05/04/1993,,113,NON JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/hugo-huurman-8890.html,Hugo HUURMAN,3ème ligne,24,21/05/2001,,102,JIFF Formé(8),PRO,,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/lucas-oudard-15385.html,Lucas OUDARD,3ème ligne,24,13/06/2001,,92,JIFF(8),PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/theo-cambon-8854.html,Théo CAMBON,3ème ligne,26,20/01/1999,,103,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/tim-de-jong-12170.html,Tim DE JONG,3ème ligne,23,03/03/2002,,98,JIFF Formé(8),PRO,2028,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Tonga,,https://www.allrugby.com/joueurs/viliami-taulani-11365.html,Viliami TAULANI,3ème ligne,28,17/01/1997,,118,NON JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/boris-hadinegoro-12067.html,Boris HADINEGORO,Mêlée,22,08/03/2003,,78,JIFF,ESPOIR,2029,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/david-delarue-4086.html,David DELARUE,Mêlée,28,27/10/1996,,90,JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/leo-salvan-10669.html,Léo SALVAN,Mêlée,22,20/11/2002,,80,JIFF,ESPOIR,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Afrique du sud,,https://www.allrugby.com/joueurs/jean-luc-cilliers-11637.html,Jean-Luc CILLIERS,Ouverture,27,18/11/1997,,86,NON JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/noe-brune-15168.html,Noé BRUNE,Ouverture,21,07/02/2004,,85,JIFF,ESPOIR,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/tedo-abzhandadze-7212.html,Tedo ABZHANDADZE,Ouverture,26,13/06/1999,,80,JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/francois-vergnaud-5472.html,François VERGNAUD,Centre,27,08/10/1997,,103,JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/hugo-bastard-14375.html,Hugo BASTARD,Centre,23,09/05/2002,,87,JIFF Formé(8),PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/juun-pieters-12431.html,Juun PIETERS,Centre,24,09/05/2001,,90,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/karsen-talalua-14123.html,Karsen TALALUA,Centre,21,20/02/2004,,99,JIFF,ESPOIR,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Tonga,,https://www.allrugby.com/joueurs/ofa-manuofetoa-16786.html,Ofa MANUOFETOA,Centre,26,31/05/1999,,112,NON JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Afrique du sud,,https://www.allrugby.com/joueurs/aj-coertzen-6086.html,AJ COERTZEN,Ailier,34,16/10/1990,,95,NON JIFF,PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/axel-bevia-9670.html,Axel BÉVIA,Ailier,23,04/05/2002,,78,JIFF(8),PRO,2026,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Australie,,https://www.allrugby.com/joueurs/ben-o-donnell-10413.html,Ben O'DONNELL,Ailier,30,14/08/1995,,92,NON JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Afrique du sud,,https://www.allrugby.com/joueurs/jordon-janse-van-rensburg-8892.html,Jordon JANSE VAN RENSBURG,Ailier,25,30/05/2000,,92,JIFF Formé(8),PRO,,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Fidji,,https://www.allrugby.com/joueurs/simeli-yabaki-7632.html,Simeli YABAKI,Ailier,27,20/02/1998,,98,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/dachi-papunashvili-8121.html,Dachi PAPUNASHVILI,Arrière,23,20/10/2001,,82,JIFF Formé(8),PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,Australie,,https://www.allrugby.com/joueurs/jake-strachan-10718.html,Jake STRACHAN,Arrière,28,25/12/1996,,86,NON JIFF,PRO,2027,,TABLE PROS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/angelo-brugeron-18652.html,Angelo BRUGERON,Pilier,18,/10/2006,,112,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/guillaume-lespinat-18656.html,Guillaume LESPINAT,Pilier,20,/06/2005,,105,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Portugal,,https://www.allrugby.com/joueurs/martim-souto-18017.html,Martim SOUTO,Pilier,20,/04/2005,,116,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/nikoloz-balanchivadze-20318.html,Nikoloz BALANCHIVADZE,Pilier,18,/04/2007,,-,JIFF,ESPOIR,2027,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/nikoloz-kumaritovi-20211.html,Nikoloz KUMARITOVI,Pilier,19,/05/2006,,-,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/onise-ioseliani-18655.html,Onise IOSELIANI,Pilier,21,08/01/2004,,110,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/paul-dauguet-18282.html,Paul DAUGUET,Pilier,21,04/02/2004,,117,JIFF,ESPOIR,2029,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/alexis-besnier-18658.html,Alexis BESNIER,Talonneur,19,/10/2005,,97,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/fabien-bocquet-18026.html,Fabien BOCQUET,2ème ligne,21,06/05/2004,,113,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/jazz-drolsbach-17980.html,Jazz DROLSBACH,2ème ligne,,-,,100,NON JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Géorgie,,https://www.allrugby.com/joueurs/kakha-shekiladze-16441.html,Kakha SHEKILADZE,3ème ligne,,-,,115,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/lucas-delort-20209.html,Lucas DELORT,3ème ligne,22,18/03/2003,,107,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/remi-couty-20755.html,Rémi COUTY,3ème ligne,18,/04/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Pays-Bas,,https://www.allrugby.com/joueurs/tobias-de-prieelle-17431.html,Tobias DE PRIEËLLE,3ème ligne,20,/02/2005,,104,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/aurelien-barreau-16342.html,Aurélien BARREAU,Ouverture,20,/03/2005,,84,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Roumanie,,https://www.allrugby.com/joueurs/antonio-mitrea-18025.html,Antonio MITREA,Centre,19,/01/2006,,105,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/matiss-fovet-17843.html,Matiss FOVET,Centre,20,/02/2005,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Zimbabwe,,https://www.allrugby.com/joueurs/tadiwa-chikutiro-17030.html,Tadiwa CHIKUTIRO,Centre,20,/02/2005,,92,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Nouvelle-Zélande,,https://www.allrugby.com/joueurs/allan-malama-talataina-21397.html,Allan MALAMA-TALATAINA,Ailier,,-,,-,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/thomas-delpeuch-20756.html,Thomas DELPEUCH,Ailier,18,/03/2007,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,Australie,,https://www.allrugby.com/joueurs/angus-staniforth-17390.html,Angus STANIFORTH,Arrière,20,/10/2004,,84,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Stade Aurillacois Cantal Auvergne,France,,https://www.allrugby.com/joueurs/joris-condamine-18323.html,Joris CONDAMINE,Arrière,20,/02/2005,,78,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,Angleterre,,https://www.allrugby.com/joueurs/christian-judge-7060.html,Christian JUDGE,Pilier,32,08/01/1993,,120,NON JIFF,PRO,2026 +1,,TABLE PROS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/john-henry-fincham-8673.html,John Henry FINCHAM,Pilier,26,19/05/1999,,115,JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/julien-rasamoelina-11916.html,Julien RASAMOELINA,Pilier,23,01/04/2002,,111,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/marco-trauth-10677.html,Marco TRAUTH,Pilier,25,15/09/2000,,113,JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/yahnis-el-maslouhi-13809.html,Yahnis EL MASLOUHI,Pilier,23,25/05/2002,,116,JIFF(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/yannick-arroyo-7739.html,Yannick ARROYO,Pilier,26,18/12/1998,,137,JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/youssef-amrouni-3676.html,Youssef AMROUNI,Pilier,31,29/08/1994,,115,JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/jonathan-maiau-11004.html,Jonathan MAÏAU,Talonneur,23,16/10/2001,,113,JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/wilmar-arnoldi-9017.html,Wilmar ARNOLDI,Talonneur,30,21/10/1994,,105,NON JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/yanis-boulassel-12343.html,Yanis BOULASSEL,Talonneur,23,10/05/2002,,107,JIFF,PRO,,JOKER (8),TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/yanis-lockwood-18213.html,Yanis LOCKWOOD,Talonneur,20,17/12/2004,,98,JIFF,ESPOIR,,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/yvann-lalevee-5494.html,Yvann LALEVÉE,Talonneur,26,25/04/1999,,102,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Angleterre,,https://www.allrugby.com/joueurs/cameron-dodson-11053.html,Cam DODSON,2ème ligne,29,03/08/1996,,118,NON JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,Belgique,,https://www.allrugby.com/joueurs/gillian-benoy-5978.html,Gillian BENOY,2ème ligne,30,08/05/1995,,117,NON JIFF,PRO,2027 +1,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/jerome-dufour-7924.html,Jérôme DUFOUR,2ème ligne,32,06/10/1992,,116,JIFF,PRO,2028,,TABLE PROS
Association Sportive Béziers Hérault,Fidji,,https://www.allrugby.com/joueurs/petero-mailulu-12377.html,Petero MAILULU,2ème ligne,23,26/07/2002,,110,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/pierre-gayraud-1096.html,Pierre GAYRAUD,2ème ligne,33,27/03/1992,,126,JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,Îles Cook,,https://www.allrugby.com/joueurs/eru-shahn-5154.html,Shahn ERU,2ème ligne,36,20/09/1989,,118,NON JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,Fidji,,https://www.allrugby.com/joueurs/apisalome-kuruisaqila-16510.html,Apisalome KURUISAQILA,3ème ligne,23,23/02/2002,,100,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/baptiste-abescat-9647.html,Baptiste ABESCAT,3ème ligne,25,07/08/2000,,98,JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/clement-ancely-1097.html,Clément ANCELY,3ème ligne,32,04/03/1993,,108,JIFF,PRO,2028,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/clement-doumenc-4543.html,Clément DOUMENC,3ème ligne,28,01/04/1997,,101,JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Tonga,,https://www.allrugby.com/joueurs/otunuku-pauta-15464.html,Otunuku PAUTA,3ème ligne,26,13/02/1999,,113,NON JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/sias-koen-8993.html,Sias KOEN,3ème ligne,31,01/01/1994,,112,NON JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Belgique,,https://www.allrugby.com/joueurs/william-van-bost-7576.html,William VAN BOST,3ème ligne,27,01/08/1998,,104,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/damien-anon-4684.html,Damien AÑON,Mêlée,30,06/07/1995,,82,JIFF,PRO,2027 +1,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/samuel-marques-1485.html,Samuel MARQUÈS,Mêlée,36,08/12/1988,,78,JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/charly-malie-1744.html,Charly MALIÉ,Ouverture,33,05/11/1991,,88,JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/hugo-aubry-14948.html,Hugo AUBRY,Ouverture,22,28/01/2003,,83,JIFF,ESPOIR,,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/hugo-szarzewski-13717.html,Hugo SZARZEWSKI,Ouverture,21,02/02/2004,,93,JIFF(8),PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/romain-uruty-8646.html,Romain URUTY,Ouverture,26,01/07/1999,,83,JIFF Formé(8),PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/victor-dreuille-5130.html,Victor DREUILLE,Ouverture,27,24/07/1998,,90,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/paul-recor-6582.html,Paul RECOR,Centre,25,22/02/2000,,93,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/taylor-gontineac-9301.html,Taylor GONTINEAC,Centre,25,16/07/2000,,102,JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Fidji,,https://www.allrugby.com/joueurs/aminiasi-tuimaba-9731.html,Aminiasi TUIMABA,Ailier,30,26/03/1995,,96,NON JIFF,PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/nicolas-plazy-4355.html,Nicolas PLAZY,Ailier,31,17/05/1994,,90,JIFF,PRO,,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/paul-reau-13711.html,Paul RÉAU,Ailier,24,05/01/2001,,89,JIFF Formé(8),PRO,2026,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/pierre-courtaud-8598.html,Pierre COURTAUD,Ailier,26,06/04/1999,,85,JIFF Formé(8),PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Uruguay,,https://www.allrugby.com/joueurs/baltazar-amaya-12486.html,Baltazar AMAYA,Arrière,26,26/05/1999,,93,NON JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/duran-koevort-13988.html,Duran KOEVORT,Arrière,23,04/06/2002,,79,NON JIFF,PRO,2027,,TABLE PROS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/louis-espigue-18215.html,Louis ESPIGUE,Talonneur,19,/03/2006,,-,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/diesel-van-dyk-21087.html,Diesel VAN DYK,2ème ligne,20,/07/2005,,135,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/nathan-serres-20593.html,Nathan SERRES,2ème ligne,17,/04/2008,,-,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Association Sportive Béziers Hérault,Géorgie,,https://www.allrugby.com/joueurs/otar-kintsurashvili-18200.html,Otar KINTSURASHVILI,2ème ligne,22,07/06/2003,,116,NON JIFF,ESPOIR,2027,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/antoine-payrastre-14340.html,Antoine PAYRASTRE,3ème ligne,21,30/07/2004,,93,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/camille-vallee-17982.html,Camille VALLÉE,3ème ligne,19,/07/2006,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/dale-arlow-21374.html,Dale ARLOW,3ème ligne,20,/05/2005,,102,NON JIFF,ESPOIR,2028,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/tanguy-jaillon-17889.html,Tanguy JAILLON,3ème ligne,19,/10/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/thomas-canaleta-14312.html,Thomas CANALETA,3ème ligne,21,23/04/2004,,95,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/hugo-camacho-15271.html,Hugo CAMACHO,Mêlée,21,27/05/2004,,65,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/hugo-raucaz-18217.html,Hugo RAUCAZ,Ouverture,19,/02/2006,,-,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/maxime-vacquier-16405.html,Maxime VACQUIER,Centre,22,25/01/2003,,90,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/theo-vassallo-16404.html,Théo VASSALLO,Centre,21,24/01/2004,,84,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/yan-papon-20651.html,Yan PAPON,Centre,18,/04/2007,,80,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,Afrique du sud,,https://www.allrugby.com/joueurs/enslin-claasen-21395.html,Enslin CLAASEN,Ailier,,-,,100,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/kylian-bert-18214.html,Kylian BERT,Ailier,20,/03/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/rafael-dias-aureille-18218.html,Rafael DIAS AUREILLE,Ailier,19,/09/2006,,-,JIFF,ESPOIR,2026,,TABLE ESPOIRS
Association Sportive Béziers Hérault,Fidji,,https://www.allrugby.com/joueurs/sireli-masiwini-15634.html,Sireli MASIWINI,Ailier,21,19/11/2003,,94,NON JIFF,ESPOIR,,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/nathan-bosso-20592.html,Nathan BOSSO,Arrière,17,/01/2008,,71,JIFF,ESPOIR,2028,,TABLE ESPOIRS
Association Sportive Béziers Hérault,France,,https://www.allrugby.com/joueurs/timeo-labat-18216.html,Timéo LABAT,Arrière,19,/10/2005,,-,JIFF,ESPOIR,,,TABLE ESPOIRS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/alexandre-plantier-8474.html,Alexandre PLANTIER,Pilier,33,19/12/1991,,110,JIFF,PRO,2026,,TABLE PROS
Biarritz Olympique Pays Basque,France,,https://www.allrugby.com/joueurs/francois-mur-14534.html,François MUR,Pilier,22,05/09/2003,,103,JIFF,ESPOIR,2027,,TABLE PROS
Biarritz Olympique Pays Basque,Géorgie,,https://www.allrugby.com/joueurs/giorgi-nutsubidze-6739.html,Giorgi NUTSUBIDZE,Pilier,26,11/11/1998,,116,JIFF Formé(8),PRO,2026,,TABLE PROS
